recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,raw_recording_id
0a9ec9e31_355,0,1,12.1547,5906.25,13.4453,7500.0,0a9ec9e31
0aa32b6ab_356,2,1,49.8933,468.75,51.6693,3000.0,0aa32b6ab
0aa32b6ab_357,9,1,20.5227,1125.0,23.328000000000007,5250.0,0aa32b6ab
0ad908b48_358,9,1,40.1867,1125.0,42.992,5250.0,0ad908b48
0ad908b48_359,7,1,41.88800000000001,4687.5,45.0293,11437.5,0ad908b48
0ad908b48_360,17,1,48.4427,1312.5,54.896,3937.5,0ad908b48
0ad94a523_361,13,1,40.048,93.75,43.92,1406.25,0ad94a523
0ad94a523_362,7,1,3.088,4687.5,6.2293,11437.5,0ad94a523
0ad94a523_363,23,4,39.3288,6459.9609,47.2526,11627.9297,0ad94a523
0ad94a523_364,17,1,42.032,1312.5,48.4853,3937.5,0ad94a523
0adec440a_365,23,1,7.4884,7235.1562,13.5721,11283.3984,0adec440a
0b231d23d_366,15,1,29.3653,93.75,32.7093,1125.0,0b231d23d
0b2fa3f80_367,2,1,55.0987,468.75,56.8747,3000.0,0b2fa3f80
0b2fa3f80_368,4,1,7.1147,2343.75,8.9707,4218.75,0b2fa3f80
0b2fa3f80_369,14,1,58.7307,2531.25,59.3173,5531.25,0b2fa3f80
0b2fa3f80_370,13,1,38.336,93.75,42.208,1406.25,0b2fa3f80
0b2fa3f80_371,20,1,53.6693,2343.75,57.1093,5718.75,0b2fa3f80
0b306a59b_372,0,1,13.6853,5906.25,14.976,7500.0,0b306a59b
0b306a59b_373,6,1,36.8853,562.5,38.9067,3187.5,0b306a59b
0b306a59b_374,5,1,50.5653,5062.5,53.6747,11250.0,0b306a59b
0b306a59b_375,23,4,35.8226,6459.9609,43.7464,11627.9297,0b306a59b
0b3479649_376,12,1,21.7813,562.5,24.9173,3281.25,0b3479649
0b395f647_377,1,1,57.4933,3843.75,58.3893,5625.0,0b395f647
0b53368a4_378,10,1,31.8404,947.4609,34.2843,10852.7344,0b53368a4
0b5a33bb8_379,16,4,46.7093,3093.75,48.544,4593.75,0b5a33bb8
0b608ad6b_380,7,1,15.312,4687.5,18.4533,11437.5,0b608ad6b
0b608ad6b_381,1,1,14.8053,3843.75,15.7013,5625.0,0b608ad6b
0b7b8f27f_382,4,1,14.1973,2343.75,16.0533,4218.75,0b7b8f27f
0b7b8f27f_383,17,4,25.76,1312.5,28.2933,7406.25,0b7b8f27f
0b7b8f27f_384,2,1,33.5467,468.75,35.3227,3000.0,0b7b8f27f
0b866b593_385,16,4,3.92,3093.75,5.7547,4593.75,0b866b593
0b866b593_386,20,1,10.7627,2343.75,14.2027,5718.75,0b866b593
0bb2c7030_387,16,4,45.664,3093.75,47.4987,4593.75,0bb2c7030
0bca40ab7_388,23,1,39.3404,7235.1562,45.424,11283.3984,0bca40ab7
0bd7dc31b_389,2,1,7.152,468.75,8.927999999999997,3000.0,0bd7dc31b
0bd7dc31b_390,2,1,56.512,468.75,58.288,3000.0,0bd7dc31b
0bd7dc31b_391,0,1,27.7973,5906.25,29.088,7500.0,0bd7dc31b
0bef9aa9e_392,10,1,56.976000000000006,947.4609,59.4199,10852.7344,0bef9aa9e
0bf67aa1f_393,21,1,9.728,3281.25,10.8213,4125.0,0bf67aa1f
0c06d49cb_394,6,1,49.2267,562.5,51.3707,4406.25,0c06d49cb
0c07848ae_395,3,1,19.2427,1031.25,19.984,2812.5,0c07848ae
0c07848ae_396,18,1,45.0133,3187.5,45.7067,5062.5,0c07848ae
0c07848ae_397,7,1,41.44,4687.5,44.5813,11437.5,0c07848ae
0c10d30c2_398,11,1,54.3231,1808.7891,55.4609,5684.7656,0c10d30c2
0c1bcc7ba_399,21,1,49.3013,3281.25,50.3947,4125.0,0c1bcc7ba
0c3c81b14_400,6,1,39.9467,562.5,42.0907,4406.25,0c3c81b14
0c48ed342_401,2,1,53.664,468.75,55.44,3000.0,0c48ed342
0c48ed342_402,19,1,47.4933,281.25,49.0453,2812.5,0c48ed342
0c48ed342_403,17,4,43.5413,1312.5,46.0747,7406.25,0c48ed342
0c56d87c9_404,3,1,24.272,1031.25,25.0133,2812.5,0c56d87c9
0c8046832_405,23,1,46.5038,7235.1562,52.5874,11283.3984,0c8046832
0c8072185_406,1,1,55.9733,3843.75,56.8693,5625.0,0c8072185
0c8072185_407,20,1,50.128,2343.75,53.56800000000001,5718.75,0c8072185
0c8072185_408,11,1,33.3439,1808.7891,34.4816,5684.7656,0c8072185
0c8072185_409,2,1,53.0773,468.75,54.8533,3000.0,0c8072185
0c8072185_410,19,1,53.6587,281.25,55.2107,2812.5,0c8072185
0c8324b42_411,22,1,0.224,10687.5,1.8293,13687.5,0c8324b42
0c84af39f_412,9,1,50.5707,1125.0,53.37600000000001,5250.0,0c84af39f
0c95479c5_413,4,1,5.6320000000000014,2343.75,7.487999999999999,4218.75,0c95479c5
0c95479c5_414,7,1,0.016,4687.5,3.1573,11437.5,0c95479c5
0c95479c5_415,16,4,33.44,3093.75,35.2747,4593.75,0c95479c5
0c95479c5_416,20,1,34.0853,2343.75,37.5253,5718.75,0c95479c5
0ca70d19c_417,17,1,18.144,1312.5,24.5973,3937.5,0ca70d19c
0cb1abcb2_418,6,1,55.5253,562.5,57.6693,4406.25,0cb1abcb2
0cbd53978_419,3,1,1.8507,1031.25,2.592,2812.5,0cbd53978
0cd206677_420,11,1,6.4145,1808.7891,7.5523,5684.7656,0cd206677
0cf1a2ecd_421,12,1,53.6693,562.5,56.8053,3281.25,0cf1a2ecd
0cf1a2ecd_422,12,1,51.024,562.5,54.16,3281.25,0cf1a2ecd
0cf1a2ecd_423,16,4,20.0747,3093.75,21.9093,4593.75,0cf1a2ecd
0cfe92ae1_424,21,1,40.224,3281.25,41.3173,4125.0,0cfe92ae1
0d10c0574_425,22,1,10.6667,10687.5,12.272,13687.5,0d10c0574
0d1d831a8_426,1,1,35.0507,3843.75,35.9467,5625.0,0d1d831a8
0d1dd84cd_427,3,1,17.1787,1031.25,17.92,2812.5,0d1dd84cd
0d1dd84cd_428,19,1,20.0427,281.25,21.5947,2812.5,0d1dd84cd
0d2c9416c_429,14,1,26.6187,2531.25,27.2053,5531.25,0d2c9416c
0d42350fc_430,18,1,23.6,3187.5,24.2933,5062.5,0d42350fc
0d489b79b_431,1,1,35.8667,3843.75,36.7627,5625.0,0d489b79b
0d489b79b_432,17,4,12.8587,1312.5,15.392,7406.25,0d489b79b
0d489b79b_433,0,1,6.3573,5906.25,7.648,7500.0,0d489b79b
0d489b79b_434,21,1,30.032,3281.25,31.1253,4125.0,0d489b79b
0d4a24cc8_435,23,1,22.3492,7235.1562,28.4328,11283.3984,0d4a24cc8
0d503b7e8_436,10,1,9.5376,947.4609,11.9815,10852.7344,0d503b7e8
0d5f3f252_437,8,1,0.0533,3750.0,4.176,5531.25,0d5f3f252
0d62f3d1a_438,8,1,16.528,3750.0,20.6507,5531.25,0d62f3d1a
0d6e47220_439,12,1,29.4613,562.5,32.5973,3281.25,0d6e47220
0d6e47220_440,17,1,33.1467,1312.5,39.6,3937.5,0d6e47220
0d6e47220_441,8,1,34.0053,3750.0,38.128,5531.25,0d6e47220
0d6e47220_442,17,4,31.472,1312.5,34.0053,7406.25,0d6e47220
0d6eb26fc_443,22,1,2.0853,10687.5,3.6907,13687.5,0d6eb26fc
0d7267fbd_444,9,1,50.70399999999999,1125.0,53.5093,5250.0,0d7267fbd
0d7267fbd_445,20,1,41.9093,2343.75,45.3493,5718.75,0d7267fbd
0d7267fbd_446,3,1,1.44,1031.25,2.1813,2812.5,0d7267fbd
0d7267fbd_447,14,1,54.7947,2531.25,55.3813,5531.25,0d7267fbd
0d79fc2f5_448,13,1,38.1973,93.75,38.8213,843.75,0d79fc2f5
0dbcf304b_449,6,1,2.9760000000000004,562.5,5.12,4406.25,0dbcf304b
0dceae04a_450,20,1,24.016,2343.75,27.456,5718.75,0dceae04a
0dceae04a_451,12,1,33.7387,562.5,36.8747,3281.25,0dceae04a
0dceae04a_452,17,1,42.9333,1312.5,49.3867,3937.5,0dceae04a
0dceae04a_453,19,1,50.272,281.25,51.824,2812.5,0dceae04a
0dd5a2bdb_454,3,1,3.5147,1031.25,4.256,2812.5,0dd5a2bdb
0de868a8d_455,4,1,14.2773,2531.25,16.464000000000002,4031.25,0de868a8d
0de9136c8_456,0,1,6.2187,5906.25,7.5093,7500.0,0de9136c8
0de9136c8_457,20,1,49.92,2343.75,53.36,5718.75,0de9136c8
0e0a36d7a_458,23,4,49.087,6459.9609,57.0108,11627.9297,0e0a36d7a
0e0a36d7a_459,16,4,41.104,3093.75,42.9387,4593.75,0e0a36d7a
0e0a36d7a_460,18,1,7.5787,3187.5,8.272,5062.5,0e0a36d7a
0e0f7e141_461,17,1,5.6107,1312.5,12.064,3937.5,0e0f7e141
0e0f7e141_462,21,1,38.656,3281.25,39.7493,4125.0,0e0f7e141
0e0f7e141_463,20,1,4.96,2343.75,8.4,5718.75,0e0f7e141
0e0f7e141_464,16,4,4.24,3093.75,6.0747,4593.75,0e0f7e141
0e16de967_465,17,4,49.9893,1312.5,52.5227,7406.25,0e16de967
0e16de967_466,11,1,42.3068,1808.7891,43.4445,5684.7656,0e16de967
0e16de967_467,20,1,43.6587,2343.75,47.0987,5718.75,0e16de967
0e1f12717_468,23,1,50.4628,7235.1562,56.5464,11283.3984,0e1f12717
0e297a752_469,20,1,45.4027,2343.75,48.8427,5718.75,0e297a752
0e29d05ed_470,0,1,34.2133,5906.25,35.504,7500.0,0e29d05ed
0e29d05ed_471,4,1,57.37600000000001,2343.75,59.232,4218.75,0e29d05ed
0e30535d1_472,22,1,10.96,10687.5,12.5653,13687.5,0e30535d1
0e45aa8d9_473,16,4,45.56800000000001,3093.75,47.4027,4593.75,0e45aa8d9
0e4a29539_474,6,1,35.392,562.5,37.536,4406.25,0e4a29539
0e4ffa297_475,8,1,15.44,3750.0,19.5627,5531.25,0e4ffa297
0e57bfc3a_476,10,1,56.3722,947.4609,58.8161,10852.7344,0e57bfc3a
0e5a03b1f_477,22,1,40.1493,10687.5,41.7547,13687.5,0e5a03b1f
0e7232b88_478,7,1,48.5707,4687.5,51.712,11437.5,0e7232b88
0e7232b88_479,21,1,43.9307,3281.25,45.024,4125.0,0e7232b88
0e7232b88_480,1,1,7.2907,3843.75,8.1867,5625.0,0e7232b88
0e7232b88_481,2,1,16.6187,468.75,18.3947,3000.0,0e7232b88
0e755cce4_482,8,1,40.9067,3750.0,45.0293,5531.25,0e755cce4
0e85a95f7_483,20,1,55.2427,2343.75,58.6827,5718.75,0e85a95f7
0e952fb8a_484,23,1,41.6798,7235.1562,47.7634,11283.3984,0e952fb8a
0eabaff87_485,5,1,35.072,5062.5,38.1813,11250.0,0eabaff87
0eb2079ea_486,14,1,0.6613,2531.25,1.248,5531.25,0eb2079ea
0eb2079ea_487,19,1,1.1787,281.25,2.7307,2812.5,0eb2079ea
0ebe96f07_488,19,1,30.5227,281.25,32.0747,2812.5,0ebe96f07
0ec8d53b3_489,14,1,21.4453,2531.25,22.032,5531.25,0ec8d53b3
0eda4b0d1_490,0,1,48.0427,5906.25,48.8373,8250.0,0eda4b0d1
0efea8645_491,12,1,9.0827,562.5,12.2187,3281.25,0efea8645
0efea8645_492,4,1,9.36,2343.75,11.216,4218.75,0efea8645
0efea8645_493,8,1,38.592,3750.0,42.7147,5531.25,0efea8645
0effcf241_494,10,1,33.8199,947.4609,36.2638,10852.7344,0effcf241
0f00a85fd_495,20,1,29.392,2343.75,32.832,5718.75,0f00a85fd
0f00a85fd_496,16,4,24.0427,3093.75,25.8773,4593.75,0f00a85fd
0f08c882f_497,23,1,44.5417,7235.1562,50.6253,11283.3984,0f08c882f
0f1ab51d5_498,19,1,26.88,281.25,28.432,2812.5,0f1ab51d5
0f1ab51d5_499,17,1,15.3333,1312.5,21.7867,3937.5,0f1ab51d5
0f27d5197_500,4,1,41.9093,2343.75,43.7653,4218.75,0f27d5197
0f27d5197_501,17,4,13.5787,1312.5,16.112000000000002,7406.25,0f27d5197
0f27d5197_502,22,1,32.4693,10687.5,34.0747,13687.5,0f27d5197
0f51600c8_503,10,1,44.0657,947.4609,46.5096,10852.7344,0f51600c8
0f52b6177_504,23,1,50.06800000000001,7235.1562,56.1517,11283.3984,0f52b6177
0f571d336_505,11,1,53.0634,1808.7891,54.2012,5684.7656,0f571d336
0f571d336_506,11,1,57.1095,1808.7891,58.2473,5684.7656,0f571d336
0f6c26048_507,9,1,12.2667,1125.0,15.072,5250.0,0f6c26048
0f6c26048_508,17,4,11.1947,1312.5,13.728,7406.25,0f6c26048
0f6c26048_509,20,1,31.888,2343.75,35.328,5718.75,0f6c26048
0f8ea71e4_510,23,4,39.619,6459.9609,47.5429,11627.9297,0f8ea71e4
0f8ea71e4_511,23,4,19.8124,6459.9609,27.7362,11627.9297,0f8ea71e4
0f99800b7_512,14,1,42.8373,2531.25,43.424,5531.25,0f99800b7
0f99800b7_513,18,1,42.88,3187.5,43.5733,5062.5,0f99800b7
0f9fcb0c4_514,10,1,6.0372,947.4609,8.4811,10852.7344,0f9fcb0c4
0fa42b741_515,16,4,41.0507,3093.75,42.8853,4593.75,0fa42b741
0fa42b741_516,8,1,4.5707,3750.0,8.6933,5531.25,0fa42b741
0fa42b741_517,11,1,51.0839,1808.7891,52.2217,5684.7656,0fa42b741
0fa42b741_518,2,1,35.6587,468.75,37.4347,3000.0,0fa42b741
0faa97c9e_519,7,1,40.2987,4687.5,43.44,11437.5,0faa97c9e
0fcc4abfb_520,23,1,8.7307,7235.1562,14.8143,11283.3984,0fcc4abfb
0fd62f91b_521,21,1,27.7493,3281.25,28.8427,4125.0,0fd62f91b
0fd62f91b_522,9,1,55.68,1125.0,58.4853,5250.0,0fd62f91b
0fe894410_523,23,1,14.5183,7235.1562,20.6019,11283.3984,0fe894410
0ffb11627_524,7,1,32.32,4687.5,35.4613,11437.5,0ffb11627
100e4ddc9_525,8,1,36.9867,3750.0,41.1093,5531.25,100e4ddc9
1014e6d3e_526,19,1,40.7413,281.25,42.2933,2812.5,1014e6d3e
1014e6d3e_527,4,1,46.4747,2343.75,48.3307,4218.75,1014e6d3e
1014e6d3e_528,9,1,45.4293,1125.0,48.2347,5250.0,1014e6d3e
1014e6d3e_529,21,1,54.1227,3281.25,55.216,4125.0,1014e6d3e
1028dc3ed_530,5,1,0.16,4781.25,2.512,10406.25,1028dc3ed
1028dc3ed_531,17,4,1.632,1312.5,4.1653,7406.25,1028dc3ed
1038e06ae_532,19,1,15.1093,281.25,16.6613,2812.5,1038e06ae
1038e06ae_533,1,1,2.832,3843.75,3.728,5625.0,1038e06ae
1038e06ae_534,2,1,18.048,468.75,19.824,3000.0,1038e06ae
1050560e3_535,16,4,57.1947,3093.75,59.0293,4593.75,1050560e3
10710452b_536,16,4,48.3733,3093.75,50.208,4593.75,10710452b
10710452b_537,1,1,50.8853,3843.75,51.7813,5625.0,10710452b
1076d38c9_538,23,1,33.7386,7235.1562,39.8222,11283.3984,1076d38c9
10b8ea228_539,2,1,15.7387,468.75,17.5147,3000.0,10b8ea228
10b8ea228_540,16,4,35.1573,3093.75,36.992,4593.75,10b8ea228
10c54cb3d_541,6,1,4.9013,562.5,7.0453,4406.25,10c54cb3d
10c54cb3d_542,7,1,5.3333,4687.5,8.4747,11437.5,10c54cb3d
10c54cb3d_543,15,1,55.984,93.75,59.328,1125.0,10c54cb3d
10cba63d4_544,6,1,27.3493,562.5,29.4933,4406.25,10cba63d4
10debeacf_545,15,1,52.992,93.75,56.33600000000001,1125.0,10debeacf
10fc9a772_546,17,4,14.144,1312.5,16.6773,7406.25,10fc9a772
10fc9a772_547,23,4,49.534,6459.9609,57.4578,11627.9297,10fc9a772
10fc9a772_548,12,1,15.7173,562.5,18.8533,3281.25,10fc9a772
10fd3d93d_549,6,1,38.48,562.5,40.624,4406.25,10fd3d93d
1100df69a_550,9,1,50.6507,1125.0,53.456,5250.0,1100df69a
1100df69a_551,17,1,29.664,1312.5,36.1173,3937.5,1100df69a
1100df69a_552,17,4,49.24800000000001,1312.5,51.7813,7406.25,1100df69a
1100df69a_553,15,1,3.728,93.75,7.072,1125.0,1100df69a
1100df69a_554,4,1,51.952,2343.75,53.808,4218.75,1100df69a
1100df69a_555,17,1,39.2213,1312.5,45.6747,3937.5,1100df69a
11075cf79_556,1,1,40.0533,3843.75,40.9493,5625.0,11075cf79
110a7678f_557,10,1,52.6454,947.4609,55.0893,10852.7344,110a7678f
11126b0f9_558,11,1,42.777,1808.7891,43.9147,5684.7656,11126b0f9
111a3f984_559,12,1,56.4213,562.5,59.5573,3281.25,111a3f984
111a3f984_560,20,1,48.0,2343.75,51.44,5718.75,111a3f984
111a3f984_561,2,1,55.28,468.75,57.056,3000.0,111a3f984
111e16fce_562,9,1,2.3467,1125.0,5.152,5250.0,111e16fce
111e16fce_563,17,4,44.3307,1312.5,46.864,7406.25,111e16fce
11246c3ec_564,20,1,30.7947,2343.75,34.2347,5718.75,11246c3ec
113a2c172_565,9,1,3.7333,1125.0,6.5387,5250.0,113a2c172
113a2c172_566,2,1,28.912,468.75,30.688,3000.0,113a2c172
113a2c172_567,15,1,37.1467,93.75,40.4907,1125.0,113a2c172
113a2c172_568,0,1,1.3067,5906.25,2.5973,7500.0,113a2c172
1171e7dfa_569,1,1,41.152,3843.75,42.048,5625.0,1171e7dfa
1171e7dfa_570,3,1,7.3013,1031.25,8.0427,2812.5,1171e7dfa
119563bc0_571,6,1,12.8693,562.5,15.0133,4406.25,119563bc0
119b154cc_572,5,1,25.4933,4781.25,27.8453,10406.25,119b154cc
119b154cc_573,11,1,4.6382,1808.7891,5.776,5684.7656,119b154cc
119b154cc_574,17,1,38.3893,1312.5,44.8427,3937.5,119b154cc
119b154cc_575,18,1,26.2987,3187.5,26.992,5062.5,119b154cc
119b154cc_576,12,1,51.744,562.5,54.88,3281.25,119b154cc
119b154cc_577,23,4,16.3701,6459.9609,24.2939,11627.9297,119b154cc
119b154cc_578,17,1,3.216,1312.5,9.6693,3937.5,119b154cc
11a475baa_579,18,1,33.6053,3187.5,34.2987,5062.5,11a475baa
11bd74ea1_580,23,1,43.549,7235.1562,49.6327,11283.3984,11bd74ea1
11c2c02e5_581,9,1,42.352,1125.0,45.1573,5250.0,11c2c02e5
11c2c02e5_582,21,1,2.7787,3281.25,3.872,4125.0,11c2c02e5
11c2c02e5_583,2,1,9.4827,468.75,11.2587,3000.0,11c2c02e5
11c2c02e5_584,0,1,22.9227,5906.25,24.2133,7500.0,11c2c02e5
11f1747a9_585,11,1,50.7646,1808.7891,51.9024,5684.7656,11f1747a9
11fd2b63e_586,22,1,23.1787,10687.5,24.784,13687.5,11fd2b63e
1217fa38e_587,5,1,25.6373,5062.5,28.7467,11250.0,1217fa38e
1217fa38e_588,2,1,2.4907,468.75,4.2667,3000.0,1217fa38e
122f51b0c_589,18,1,15.5413,3187.5,16.2347,5062.5,122f51b0c
1263c23c8_590,7,1,6.3307,4687.5,9.472,11437.5,1263c23c8
1263c23c8_591,3,1,47.3387,1031.25,48.08,2812.5,1263c23c8
126fee4cd_592,21,1,21.7973,3281.25,22.8907,4125.0,126fee4cd
127322909_593,15,1,24.5547,93.75,27.8987,1125.0,127322909
127322909_594,14,1,18.1333,2531.25,18.72,5531.25,127322909
127322909_595,7,1,50.3307,4687.5,53.472,11437.5,127322909
127322909_596,2,1,27.44,468.75,29.216,3000.0,127322909
128b7044e_597,23,1,12.5794,7235.1562,18.663,11283.3984,128b7044e
1295eddd3_598,22,1,13.0987,10687.5,14.704,13687.5,1295eddd3
12ab8cc1e_599,5,1,21.4933,5062.5,24.6027,11250.0,12ab8cc1e
12ab8cc1e_600,2,1,20.7787,468.75,22.5547,3000.0,12ab8cc1e
12ab8cc1e_601,18,1,47.3867,3187.5,48.08,5062.5,12ab8cc1e
12ab8cc1e_602,13,1,54.2667,93.75,58.1387,1406.25,12ab8cc1e
12ac9ebdb_603,19,1,51.2693,281.25,52.8213,2812.5,12ac9ebdb
12c6e385e_604,5,1,20.7893,4781.25,23.1413,10406.25,12c6e385e
12c876ba3_605,1,1,56.8107,3843.75,57.7067,5625.0,12c876ba3
12c929f28_606,6,1,53.1573,562.5,55.3013,4406.25,12c929f28
12d05c25f_607,23,1,1.6602,7235.1562,7.7439,11283.3984,12d05c25f
12dd4abc1_608,8,1,34.0427,3750.0,38.1653,5531.25,12dd4abc1
12ec1d4cb_609,12,1,54.832,562.5,57.968,3281.25,12ec1d4cb
12ec1d4cb_610,7,1,10.1547,4687.5,13.296,11437.5,12ec1d4cb
12ec1d4cb_611,17,4,43.5467,1312.5,46.08,7406.25,12ec1d4cb
12ec1d4cb_612,17,1,47.5627,1312.5,54.01600000000001,3937.5,12ec1d4cb
12ec1d4cb_613,20,1,20.6347,2343.75,24.0747,5718.75,12ec1d4cb
12f849a4f_614,3,1,43.04,1031.25,43.7813,2812.5,12f849a4f
131dc7876_615,23,1,27.2486,7235.1562,33.3322,11283.3984,131dc7876
132719309_616,23,1,45.0525,7235.1562,51.1361,11283.3984,132719309
134c64639_617,23,4,37.5409,6459.9609,45.4647,11627.9297,134c64639
134c64639_618,23,4,15.6793,6459.9609,23.6031,11627.9297,134c64639
13511f7bd_619,13,1,47.2907,93.75,51.1627,1406.25,13511f7bd
13511f7bd_620,20,1,25.296,2343.75,28.736,5718.75,13511f7bd
13511f7bd_621,17,1,32.576,1312.5,39.0293,3937.5,13511f7bd
13511f7bd_622,12,1,33.3067,562.5,36.4427,3281.25,13511f7bd
13511f7bd_623,9,1,32.88,1125.0,35.6853,5250.0,13511f7bd
1354af056_624,11,1,6.6235,1808.7891,7.7613,5684.7656,1354af056
1354af056_625,1,1,1.6907,3843.75,2.5867,5625.0,1354af056
1354af056_626,5,1,48.8373,5062.5,51.9467,11250.0,1354af056
137915490_627,17,1,23.3813,1312.5,29.8347,3937.5,137915490
13acead83_628,13,1,9.568,93.75,10.192,843.75,13acead83
13c887207_629,0,1,0.9387,5906.25,2.2293,7500.0,13c887207
13c887207_630,18,1,26.0107,3187.5,26.704,5062.5,13c887207
13c887207_631,8,1,2.9227,3750.0,7.0453,5531.25,13c887207
13c887207_632,12,1,13.744000000000002,562.5,16.88,3281.25,13c887207
13c887207_633,5,1,39.3973,4781.25,41.7493,10406.25,13c887207
13ccbd76b_634,10,1,56.9179,947.4609,59.3618,10852.7344,13ccbd76b
13e00ac51_635,3,1,51.28,1031.25,52.0213,2812.5,13e00ac51
13e00ac51_636,4,1,1.936,2343.75,3.792,4218.75,13e00ac51
13e00ac51_637,17,4,0.7147,1312.5,3.248,7406.25,13e00ac51
13ebb8491_638,0,1,5.408,5906.25,6.6987,7500.0,13ebb8491
13ebb8491_639,8,1,5.568,3750.0,9.6907,5531.25,13ebb8491
13ebd05a8_640,19,1,2.736,281.25,4.288,2812.5,13ebd05a8
13ebd05a8_641,6,1,54.8,562.5,56.8213,3187.5,13ebd05a8
13f7437c5_642,19,1,8.767999999999999,281.25,10.32,2812.5,13f7437c5
14218200a_643,17,1,47.37600000000001,1312.5,53.8293,3937.5,14218200a
14218200a_644,21,1,35.6907,3281.25,36.784,4125.0,14218200a
143674b5d_645,21,1,58.8213,3281.25,59.9147,4125.0,143674b5d
1441fe517_646,8,1,26.6347,3750.0,30.7573,5531.25,1441fe517
1441fe517_647,5,1,48.5867,4781.25,50.9387,10406.25,1441fe517
1441fe517_648,12,1,2.2027,562.5,5.3387,3281.25,1441fe517
1441fe517_649,23,4,15.2555,6459.9609,23.1793,11627.9297,1441fe517
144578225_650,22,1,41.2533,10687.5,42.8587,13687.5,144578225
147b41b13_651,1,1,17.7653,3843.75,18.6613,5625.0,147b41b13
147b41b13_652,5,1,19.2747,4781.25,21.6267,10406.25,147b41b13
147b41b13_653,14,1,49.37600000000001,2531.25,49.9627,5531.25,147b41b13
147b41b13_654,12,1,46.4267,562.5,49.5627,3281.25,147b41b13
147c904f2_655,14,1,12.1867,2531.25,12.7733,5531.25,147c904f2
14809568f_656,4,1,55.424,2343.75,57.28,4218.75,14809568f
1481df66a_657,21,1,1.1147,3281.25,2.208,4125.0,1481df66a
148683250_658,16,4,49.0667,3093.75,50.9013,4593.75,148683250
148683250_659,4,1,45.4293,2343.75,47.2853,4218.75,148683250
148abcbba_660,3,1,54.2987,1031.25,55.04,2812.5,148abcbba
148f39782_661,6,1,22.368,562.5,24.512,4406.25,148f39782
1498304c0_662,4,1,19.7653,2531.25,21.952,4031.25,1498304c0
149c502b8_663,2,1,55.61600000000001,468.75,57.392,3000.0,149c502b8
14ae8569b_664,11,1,30.2324,1808.7891,31.3702,5684.7656,14ae8569b
14ae8569b_665,8,1,40.944,3750.0,45.0667,5531.25,14ae8569b
14b0abaed_666,9,1,24.784,1125.0,27.5893,5250.0,14b0abaed
14b0abaed_667,21,1,34.608000000000004,3281.25,35.7013,4125.0,14b0abaed
14b0abaed_668,19,1,36.3733,281.25,37.9253,2812.5,14b0abaed
14b0abaed_669,21,1,38.0213,3281.25,39.1147,4125.0,14b0abaed
14b0abaed_670,14,1,57.9413,2531.25,58.528,5531.25,14b0abaed
14b0abaed_671,20,1,47.8667,2343.75,51.3067,5718.75,14b0abaed
14b0abaed_672,7,1,0.1547,4687.5,3.2960000000000003,11437.5,14b0abaed
14bd9c39c_673,3,1,1.7547,1031.25,2.496,2812.5,14bd9c39c
14c10dbd8_674,12,1,26.4693,562.5,29.6053,3281.25,14c10dbd8
14c397838_675,23,1,7.7032,7235.1562,13.7868,11283.3984,14c397838
14c737741_676,22,1,55.7013,10687.5,57.3067,13687.5,14c737741
14c77ad32_677,15,1,25.3493,93.75,28.6933,1125.0,14c77ad32
14c77ad32_678,15,1,6.2027,93.75,9.5467,1125.0,14c77ad32
14c77ad32_679,23,4,44.3966,6459.9609,52.3204,11627.9297,14c77ad32
14c77ad32_680,18,1,53.8933,3187.5,54.5867,5062.5,14c77ad32
14d2427dd_681,22,1,50.2133,10687.5,51.8187,13687.5,14d2427dd
14f6cbe5c_682,4,1,4.208,2343.75,6.064,4218.75,14f6cbe5c
14f6cbe5c_683,15,1,5.3227,93.75,8.6667,1125.0,14f6cbe5c
1504619b7_684,1,1,4.1547,3843.75,5.0507,5625.0,1504619b7
1504619b7_685,8,1,43.424,3750.0,47.5467,5531.25,1504619b7
150cf1c58_686,16,4,33.0027,3093.75,34.8373,4593.75,150cf1c58
150cf1c58_687,12,1,30.2187,562.5,33.3547,3281.25,150cf1c58
150cf1c58_688,2,1,20.1813,468.75,21.9573,3000.0,150cf1c58
150cf1c58_689,18,1,8.752,3187.5,9.4453,5062.5,150cf1c58
150cf1c58_690,5,1,30.2773,5062.5,33.3867,11250.0,150cf1c58
150cf1c58_691,23,4,44.4778,6459.9609,52.4016,11627.9297,150cf1c58
150fe7fc5_692,0,1,58.0053,5906.25,59.29600000000001,7500.0,150fe7fc5
150fe7fc5_693,18,1,0.4693,3187.5,1.1627,5062.5,150fe7fc5
1511d2c3b_694,22,1,46.4053,10687.5,48.0107,13687.5,1511d2c3b
15392c97b_695,1,1,31.632,3843.75,32.528,5625.0,15392c97b
1543fd460_696,21,1,44.1333,3281.25,45.2267,4125.0,1543fd460
1543fd460_697,2,1,27.568,468.75,29.344,3000.0,1543fd460
1559ccd26_698,3,1,31.0453,1031.25,31.7867,2812.5,1559ccd26
1559ccd26_699,15,1,30.4427,93.75,33.7867,1125.0,1559ccd26
15675091d_700,23,1,8.185,7235.1562,14.2687,11283.3984,15675091d
157b73cfe_701,17,4,36.0427,1312.5,38.576,7406.25,157b73cfe
158c5acb6_702,18,1,42.416,3187.5,43.1093,5062.5,158c5acb6
158c5acb6_703,8,1,53.104,3750.0,57.2267,5531.25,158c5acb6
